node_no,x,y
99,0.078125,0.21875
100,0.078125,0.234375
101,0.078125,0.25
102,0.09375,0.0
103,0.09375,0.015625
104,0.09375,0.03125
105,0.09375,0.046875
106,0.09375,0.0625
107,0.09375,0.078125
108,0.09375,0.09375
109,0.09375,0.109375
110,0.09375,0.125
111,0.09375,0.140625
112,0.09375,0.15625
113,0.09375,0.171875
114,0.09375,0.1875
115,0.09375,0.203125
116,0.09375,0.21875
117,0.09375,0.234375
118,0.09375,0.25
119,0.109375,0.0
120,0.109375,0.015625
121,0.109375,0.03125
122,0.109375,0.046875
123,0.109375,0.0625
124,0.109375,0.078125
125,0.109375,0.09375
126,0.109375,0.109375
127,0.109375,0.125
128,0.109375,0.140625
129,0.109375,0.15625
130,0.109375,0.171875
131,0.109375,0.1875
132,0.109375,0.203125
133,0.109375,0.21875
134,0.109375,0.234375
135,0.109375,0.25
136,0.125,0.0
137,0.125,0.015625
138,0.125,0.03125
139,0.125,0.046875
140,0.125,0.0625
141,0.125,0.078125
142,0.125,0.09375
143,0.125,0.109375
144,0.125,0.125
145,0.125,0.140625
146,0.125,0.15625
147,0.125,0.171875
148,0.125,0.1875
149,0.125,0.203125
150,0.125,0.21875
151,0.125,0.234375
152,0.125,0.25
153,0.140625,0.0
154,0.140625,0.015625
155,0.140625,0.03125
156,0.140625,0.046875
157,0.140625,0.0625
158,0.140625,0.078125
159,0.140625,0.09375
160,0.140625,0.109375
161,0.140625,0.125
162,0.140625,0.140625
163,0.140625,0.15625
164,0.140625,0.171875
165,0.140625,0.1875
166,0.140625,0.203125
167,0.140625,0.21875
168,0.140625,0.234375
169,0.140625,0.25
170,0.15625,0.0
171,0.15625,0.015625
172,0.15625,0.03125
173,0.15625,0.046875
174,0.15625,0.0625
175,0.15625,0.078125
176,0.15625,0.09375
177,0.15625,0.109375
178,0.15625,0.125
179,0.15625,0.140625
180,0.15625,0.15625
181,0.15625,0.171875
182,0.15625,0.1875
183,0.15625,0.203125
184,0.15625,0.21875
185,0.15625,0.234375
186,0.15625,0.25
187,0.171875,0.0
188,0.171875,0.015625
189,0.171875,0.03125
190,0.171875,0.046875
191,0.171875,0.0625
192,0.171875,0.078125
193,0.171875,0.09375
194,0.171875,0.109375
195,0.171875,0.125
196,0.171875,0.140625
197,0.171875,0.15625
198,0.171875,0.171875
199,0.171875,0.1875
200,0.171875,0.203125
201,0.171875,0.21875
202,0.171875,0.234375
203,0.171875,0.25
204,0.1875,0.0
205,0.1875,0.015625
206,0.1875,0.03125
207,0.1875,0.046875
208,0.1875,0.0625
209,0.1875,0.078125
210,0.1875,0.09375
211,0.1875,0.109375
212,0.1875,0.125
213,0.1875,0.140625
214,0.1875,0.15625
215,0.1875,0.171875
216,0.1875,0.1875
217,0.1875,0.203125
218,0.1875,0.21875
219,0.1875,0.234375
220,0.1875,0.25
221,0.203125,0.0
222,0.203125,0.015625
223,0.203125,0.03125
224,0.203125,0.046875
225,0.203125,0.0625
226,0.203125,0.078125
227,0.203125,0.09375
228,0.203125,0.109375
229,0.203125,0.125
230,0.203125,0.140625
231,0.203125,0.15625
232,0.203125,0.171875
233,0.203125,0.1875
234,0.203125,0.203125
235,0.203125,0.21875
236,0.203125,0.234375
237,0.203125,0.25
238,0.21875,0.0
239,0.21875,0.015625
240,0.21875,0.03125
241,0.21875,0.046875
242,0.21875,0.0625
243,0.21875,0.078125
244,0.21875,0.09375
245,0.21875,0.109375
246,0.21875,0.125
247,0.21875,0.140625
248,0.21875,0.15625
249,0.21875,0.171875
250,0.21875,0.1875
251,0.21875,0.203125
252,0.21875,0.21875
253,0.21875,0.234375
254,0.21875,0.25
255,0.234375,0.0
256,0.234375,0.015625
257,0.234375,0.03125
258,0.234375,0.046875
259,0.234375,0.0625
260,0.234375,0.078125
261,0.234375,0.09375
262,0.234375,0.109375
263,0.234375,0.125
264,0.234375,0.140625
265,0.234375,0.15625
266,0.234375,0.171875
267,0.234375,0.1875
268,0.234375,0.203125
269,0.234375,0.21875
270,0.234375,0.234375
271,0.234375,0.25
272,0.25,0.0
273,0.25,0.015625
274,0.25,0.03125
275,0.25,0.046875
276,0.25,0.0625
277,0.25,0.078125
278,0.25,0.09375
279,0.25,0.109375
280,0.25,0.125
281,0.25,0.140625
282,0.25,0.15625
283,0.25,0.171875
284,0.25,0.1875
285,0.25,0.203125
286,0.25,0.21875
287,0.25,0.234375
288,0.25,0.25
289,0.265625,0.0
290,0.265625,0.015625
291,0.265625,0.03125
292,0.265625,0.046875
293,0.265625,0.0625
294,0.265625,0.078125
295,0.265625,0.09375
296,0.265625,0.109375
297,0.265625,0.125
298,0.265625,0.140625
299,0.265625,0.15625
300,0.265625,0.171875
301,0.265625,0.1875
302,0.265625,0.203125
303,0.265625,0.21875
304,0.265625,0.234375
305,0.265625,0.25
306,0.28125,0.0
307,0.28125,0.015625
308,0.28125,0.03125
309,0.28125,0.046875
310,0.28125,0.0625
311,0.28125,0.078125
312,0.28125,0.09375
313,0.28125,0.109375
314,0.28125,0.125
315,0.28125,0.140625
316,0.28125,0.15625
317,0.28125,0.171875
318,0.28125,0.1875
319,0.28125,0.203125
320,0.28125,0.21875
321,0.28125,0.234375
322,0.28125,0.25
323,0.296875,0.0
324,0.296875,0.015625
325,0.296875,0.03125
326,0.296875,0.046875
327,0.296875,0.0625
328,0.296875,0.078125
329,0.296875,0.09375
330,0.296875,0.109375
331,0.296875,0.125
332,0.296875,0.140625
333,0.296875,0.15625
334,0.296875,0.171875
335,0.296875,0.1875
336,0.296875,0.203125
337,0.296875,0.21875
338,0.296875,0.234375
339,0.296875,0.25
340,0.3125,0.0
341,0.3125,0.015625
342,0.3125,0.03125
343,0.3125,0.046875
344,0.3125,0.0625
345,0.3125,0.078125
346,0.3125,0.09375
347,0.3125,0.109375
348,0.3125,0.125
349,0.3125,0.140625
350,0.3125,0.15625
351,0.3125,0.171875
352,0.3125,0.1875
353,0.3125,0.203125
354,0.3125,0.21875
355,0.3125,0.234375
356,0.3125,0.25
357,0.328125,0.0
358,0.328125,0.015625
359,0.328125,0.03125
360,0.328125,0.046875
361,0.328125,0.0625
362,0.328125,0.078125
363,0.328125,0.09375
364,0.328125,0.109375
365,0.328125,0.125
366,0.328125,0.140625
367,0.328125,0.15625
368,0.328125,0.171875
369,0.328125,0.1875
370,0.328125,0.203125
371,0.328125,0.21875
372,0.328125,0.234375
373,0.328125,0.25
374,0.34375,0.0
375,0.34375,0.015625
376,0.34375,0.03125
377,0.34375,0.046875
378,0.34375,0.0625
379,0.34375,0.078125
380,0.34375,0.09375
381,0.34375,0.109375
382,0.34375,0.125
383,0.34375,0.140625
384,0.34375,0.15625
385,0.34375,0.171875
386,0.34375,0.1875
387,0.34375,0.203125
388,0.34375,0.21875
389,0.34375,0.234375
390,0.34375,0.25
391,0.359375,0.0
392,0.359375,0.015625
393,0.359375,0.03125
394,0.359375,0.046875
395,0.359375,0.0625
396,0.359375,0.078125
397,0.359375,0.09375
398,0.359375,0.109375
399,0.359375,0.125
400,0.359375,0.140625
401,0.359375,0.15625
402,0.359375,0.171875
403,0.359375,0.1875
404,0.359375,0.203125
405,0.359375,0.21875
406,0.359375,0.234375
407,0.359375,0.25
408,0.375,0.0
409,0.375,0.015625
410,0.375,0.03125
411,0.375,0.046875
412,0.375,0.0625
413,0.375,0.078125
414,0.375,0.09375
415,0.375,0.109375
416,0.375,0.125
417,0.375,0.140625
418,0.375,0.15625
419,0.375,0.171875
420,0.375,0.1875
421,0.375,0.203125
422,0.375,0.21875
423,0.375,0.234375
424,0.375,0.25
425,0.390625,0.0
426,0.390625,0.015625
427,0.390625,0.03125
428,0.390625,0.046875
429,0.390625,0.0625
430,0.390625,0.078125
431,0.390625,0.09375
432,0.390625,0.109375
433,0.390625,0.125
434,0.390625,0.140625
435,0.390625,0.15625
436,0.390625,0.171875
437,0.390625,0.1875
438,0.390625,0.203125
439,0.390625,0.21875
440,0.390625,0.234375
441,0.390625,0.25
442,0.40625,0.0
443,0.40625,0.015625
444,0.40625,0.03125
445,0.40625,0.046875
446,0.40625,0.0625
447,0.40625,0.078125
448,0.40625,0.09375
449,0.40625,0.109375
450,0.40625,0.125
451,0.40625,0.140625
452,0.40625,0.15625
453,0.40625,0.171875
454,0.40625,0.1875
455,0.40625,0.203125
456,0.40625,0.21875
457,0.40625,0.234375
458,0.40625,0.25
459,0.421875,0.0
460,0.421875,0.015625
461,0.421875,0.03125
462,0.421875,0.046875
463,0.421875,0.0625
464,0.421875,0.078125
465,0.421875,0.09375
466,0.421875,0.109375
467,0.421875,0.125
468,0.421875,0.140625
469,0.421875,0.15625
470,0.421875,0.171875
471,0.421875,0.1875
472,0.421875,0.203125
473,0.421875,0.21875
474,0.421875,0.234375
475,0.421875,0.25
476,0.4375,0.0
477,0.4375,0.015625
478,0.4375,0.03125
479,0.4375,0.046875
480,0.4375,0.0625
481,0.4375,0.078125
482,0.4375,0.09375
483,0.4375,0.109375
484,0.4375,0.125
485,0.4375,0.140625
486,0.4375,0.15625
487,0.4375,0.171875
488,0.4375,0.1875
489,0.4375,0.203125
490,0.4375,0.21875
491,0.4375,0.234375
492,0.4375,0.25
493,0.453125,0.0
494,0.453125,0.015625
495,0.453125,0.03125
496,0.453125,0.046875
497,0.453125,0.0625
498,0.453125,0.078125
499,0.453125,0.09375
500,0.453125,0.109375
501,0.453125,0.125
502,0.453125,0.140625
503,0.453125,0.15625
504,0.453125,0.171875
505,0.453125,0.1875
506,0.453125,0.203125
507,0.453125,0.21875
508,0.453125,0.234375
509,0.453125,0.25
510,0.46875,0.0
511,0.46875,0.015625
512,0.46875,0.03125
513,0.46875,0.046875
514,0.46875,0.0625
515,0.46875,0.078125
516,0.46875,0.09375
517,0.46875,0.109375
518,0.46875,0.125
519,0.46875,0.140625
520,0.46875,0.15625
521,0.46875,0.171875
522,0.46875,0.1875
523,0.46875,0.203125
524,0.46875,0.21875
525,0.46875,0.234375
526,0.46875,0.25
527,0.484375,0.0
528,0.484375,0.015625
529,0.484375,0.03125
530,0.484375,0.046875
531,0.484375,0.0625
532,0.484375,0.078125
533,0.484375,0.09375
534,0.484375,0.109375
535,0.484375,0.125
536,0.484375,0.140625
537,0.484375,0.15625
538,0.484375,0.171875
539,0.484375,0.1875
540,0.484375,0.203125
541,0.484375,0.21875
542,0.484375,0.234375
543,0.484375,0.25
544,0.5,0.0
545,0.5,0.015625
546,0.5,0.03125
547,0.5,0.046875
548,0.5,0.0625
549,0.5,0.078125
550,0.5,0.09375
551,0.5,0.109375
552,0.5,0.125
553,0.5,0.140625
554,0.5,0.15625
555,0.5,0.171875
556,0.5,0.1875
557,0.5,0.203125
558,0.5,0.21875
559,0.5,0.234375
560,0.5,0.25
